Longitude,Latitude,Cruise,Date,Depth,CTD_O2,PO4,SI,NO3,Mean_NH4,Std_NH4,Mean_NO2,Std_NO2,Mean_H2S,Std_H2S,Cells/ml,Mean_N2,Std_n2,Mean_O2,Std_o2,Mean_co2,Std_co2,Mean_N2O,Std_N2O,Mean_CH4,Std_CH4
-123.505,48.59166667,86,2013-08-01,165,3.562,5.261,105.877,0,1.2923,0.0254,0.0556,0.0204,0,0,10179.63,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,86,2013-08-01,185,0,5.507,112.202,0,3.077,0.003,0,0,2.6173,0.0297,10471.47,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,86,2013-08-01,200,0,5.678,114.588,0,3.8221,0.0285,0.0391,0.0233,3.1048,0.0165,14759.39,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,10,184.25,1.624,43.148,14.333,1.5365,0.0812,0,0,0,0,163435.043,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,20,146.325,1.959,45.521,16.867,1.7957,0.0122,0.253,0.0149,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,40,118.17,2.407,46.892,26.25,0.351,0.1214,0,0,0,0,107269.907,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,60,85.527,2.779,54.008,28.704,0,0,0,0,0,0,100055.113,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,75,29.232,3.739,71.022,26.538,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,85,28.093,3.738,70.764,24.574,0,0,0,0,0,0,115109.21,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,90,30.527,3.556,67.989,25.074,0,0,0,0,0,0,118125.493,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,97,35.068,3.569,68.078,24.953,0,0,0.0424,0.0931,0,0,112155.567,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,100,40.718,3.498,71.194,24.711,0,0,0,0,0,0,83072.017,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,110,41.933,3.495,65.474,24.028,0,0,0.0118,0.1797,0,0,76118.31,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,120,49.628,3.266,63.186,24.618,0,0,0,0,0,0,108756.283,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,135,18.334,4.195,66.195,14.357,0.2383,0.0177,0,0,0,0,100205.423,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,150,4.76,4.974,68.411,0.444,1.1129,0.0006,0.0847,0.01,0,0,146672.633,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,165,4.26,5.258,60.735,0,2.8747,0.0197,0,0,0,0,168127.127,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,185,4.055,5.499,59.452,0,3.7116,0.3122,0,0,2.6173,0.0297,82977.313,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,87,2013-09-11,200,6.495,4.462,64.998,8.695,2.9533,0.0334,0.3541,0.0782,3.1048,0.0165,191525.963,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,10,124.702,1.722,35.643,16.488,1.5365,0.0812,0.0454,0.018,0,0,43336.165,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,20,122.327,1.31,24.397,10.632,1.7957,0.0122,0.3175,0.0346,0,0,48322.28,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,40,121.809,2.183,47.575,24.879,0.351,0.1214,0.2221,0.0246,0,0,21921.31,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,60,99.708,2.381,51.264,26.45,0,0,0,0,0,0,18315.82,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,75,66.118,2.927,57.739,27.51,0,0,0,0,0,0,17986.873,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,85,31.662,2.241,33.076,12.401,0,0,0,0,0,0,18770.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,90,25.982,3.306,70.394,23.129,0,0,0,0,0,0,13548.29,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,97,26.136,2.268,47.408,15.035,0,0,0,0,0,0,25314.777,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,100,24.979,3.598,71.931,26.446,0,0,0,0,0,0,18554.707,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,110,NAN,3.689,72.903,24.519,0,0,0,0,0,0,22424.94,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,120,21.756,3.738,73.983,18.955,0,0,0.0814,0.1217,0,0,12275.16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,135,13.703,2.703,36.502,6.228,0.2383,0.0177,0.1024,0.1085,0,0,23898.995,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,150,4.247,4.759,93.227,2.602,1.1129,0.0006,0,0,0,0,48574.58,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,165,3.773,4.839,96.922,1.237,2.8747,0.0197,0,0,0,0,74820.083,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,185,3.608,3.654,100.475,0,3.7116,0.3122,0,0,2.6173,0.0297,65400.737,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,88,2013-10-09,200,3.419,5.38,105.512,0,2.9533,0.0334,0.05,0.0806,3.1048,0.0165,61492.73,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,10,4.788,2.379,48.146,24.981,0.6117,0.0523,0.3108,0.108,0,0,153000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,20,5.171,2.054,45.048,22.251,0.602,0.0005,0.3613,0.0182,0,0,73700,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,40,4.064,2.24,51.005,25.837,0.2109,0.0025,0.0667,0.0182,0,0,65800,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,60,4.328,2.228,53.262,26.613,0.2466,0.0177,0.128,0.108,0,0,59600,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,75,4.413,2.974,63.766,28.659,0.0968,0.0595,0.0097,0.1293,0,0,64100,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,85,3.186,3.321,74.124,27.522,0,0,0,0,0,0,78200,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,90,2.655,3.494,78.171,25.9,0.1628,0.1187,0.0957,0.0471,0,0,87600,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,97,1.408,3.769,80.852,24.633,0.0392,0.0611,0,0,0,0,68500,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,100,1.386,3.88,80.069,24.513,0.0682,0.0377,0,0,0,0,69800,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,110,0.822,3.359,77.555,24.28,0,0,0,0,0,0,67500,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,120,0,3.367,78.296,21.567,0,0,0,0,0,0,64700,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,135,0,3.681,75.319,22.013,0,0,0.1172,0.1962,0,0,65200,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,150,0,4.024,93.58,5.792,0.0436,0.0417,0,0,0,0,153000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,165,0,4.662,99.32,3.402,0,0,0,0,0,0,140000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,185,0,4.694,100.609,0.738,1.1827,0.0383,0.2301,0.0061,0,0,180000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,89,2013-11-13,200,0.079,4.999,107.462,0.886,3.0119,0.1222,0.2764,0.0136,0,0,199000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,10,NAN,2.237,48.664,23.758,0.6875,0.1045,0.119,0.05,0,0,81728.36,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,20,NAN,2.31,48.631,23.873,0.3308,0.0243,0.2942,0.0659,0,0,85982.48,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,40,NAN,2.464,52.95,27.467,0.6048,0.0154,0.0965,0.0227,0,0,43292.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,60,NAN,2.513,54.101,27.559,0.1253,0.0349,0.6801,0.1842,0,0,46363.11,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,75,NAN,2.675,57.256,27.844,0.3907,0.0206,0.0772,0.0227,0,0,29807.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,85,NAN,2.878,62.64,27.93,0.0045,0.0167,0,0,0,0,35615.435,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,90,NAN,3.23,67.74,27.102,0.1383,0.0703,0.209,0.0774,0,0,39398.287,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,97,NAN,3.511,74.132,25.961,0.1849,0.043,0.1881,0.0205,0,0,43517.65,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,100,NAN,3.584,78.08,23.488,0.2319,0.1138,0.2653,0.0341,0,0,34615.007,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,110,NAN,3.828,83.779,20.206,0,0,0.0145,0.0159,0,0,33936.97,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,120,NAN,4.294,87.656,14.773,0.218,0.05,0,0,0,0,28679.207,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,135,NAN,4.037,86.642,16.401,0.0547,0.0616,0.0595,0.2024,0,0,28156.353,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,150,NAN,4.495,95.397,9.3,0.2086,0.0185,0.5756,0.0046,0,0,34814.247,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,165,NAN,4.628,100.052,0.373,1.3087,0.108,0,0,0,0,58413.16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,185,NAN,5.193,106.247,0,4.6279,0.0518,0.0274,0.0477,1.7966,0.0219,93672.46,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,90,2013-12-09,200,NAN,5.427,112.711,0,7.0435,0.0158,0.3296,0.0114,4.6654,0.0572,89643.477,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,10,196.091,2.486,56.903,27.914,0.2419,0.046,0.3155,0.0279,0,0,23146.163,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,20,173.96,2.535,55.802,27.862,0.0414,0.0128,0.4423,0.0199,0,0,22499.95,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,40,154.042,2.561,55.939,27.897,0.4516,0.0068,0.2845,0.0079,0,0,17412.687,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,60,128.043,2.696,57.804,27.873,0.0723,0.0279,0.4817,0.0279,0,0,13435.03,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,75,131.669,2.764,59.721,28.111,0.0828,0.0012,0.1916,0.0159,0,0,13268.13,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,85,109.079,2.894,61.969,27.27,0.3558,0.0224,0.362,0.0697,0,0,20694.95,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,90,101.365,2.999,63.777,27.087,0.0533,0.0613,0.3141,0.0259,0,0,15944.013,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,97,73.363,3.131,66.943,26.742,0.1085,0.0542,0.1718,0.0478,0,0,16088.655,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,100,70.58,3.212,68.29,26.202,0.0295,0.006,0.2803,0.0537,0,0,23398.643,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,110,11.309,3.593,74.229,24.755,0.0473,0.1146,0.324,0.0319,0,0,25084.83,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,120,3.182,4.164,84.463,19.916,0.0133,0.0144,0.4704,0.0478,0,0,26324.867,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,135,0.984,4.468,91.201,14.358,0.0761,0.0096,0.3409,0.0359,0,0,35465.725,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,150,0.697,4.804,101.362,3.199,0.7374,0.0233,0.7381,0.0319,0,0,47634.74,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,165,0.653,4.996,105.58,0.233,0.9509,0.2246,0.1592,0.0657,0,0,73965.575,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,185,0.751,5.335,110.322,0,3.358,0.08,0.3887,0.0239,0,0,70763.37,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,91,2014-01-15,200,0,5.636,117.931,0,5.81,0.0951,0.455,0.0179,3.02,0.0424,78062.237,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,10,197.517,2.504,55.809,29.114,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,20,184.877,2.506,56.882,28.812,0,0,0.1173,0.0292,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,40,162.15,1.844,40.091,19.988,0.0429,0.047,0.2035,0.0146,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,60,139.599,2.56,57.213,28.996,1.5363,0.6067,0.0863,0.0146,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,75,80.713,2.626,57.843,28.734,0.678,0.009,0.1656,0.117,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,85,66.976,3.277,69.117,26.474,0,0,0.2,0.0293,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,90,57.982,2.327,51.687,20.542,0,0,0.1379,0.0293,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,97,53.593,3.424,71.382,25.622,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,100,63.249,2.597,61.022,27.941,0,0,0.1035,0.0097,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,110,50.613,2.985,63.874,27.237,0,0,0.1173,0.1463,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,120,16.241,2.931,61.83,16.9,0.026,0.0447,0.4345,0.0781,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,135,0.933,4.295,84.489,15.121,0,0,0.0414,0.1561,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,150,0.654,3.286,63.347,6.741,0,0,1.2035,0.1511,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,165,0.733,4.915,96.825,0,0.4624,0.1151,0.6379,0.1902,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,185,0,4.729,93.298,0.394,3.3398,0.0624,0,0,2.7686,0.0024,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,92,2014-02-12,200,0,5.302,107.715,0.128,3.71,0.0223,0.0931,0.3072,2.9793,0.0919,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,10,225.302,2.33,53.376,26.984,0.2257,0.1018,0,0,0,0,0.113,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,20,216.169,2.389,55.48,28.741,0,0,0.1173,0.0292,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,40,209.439,2.4,54.949,29.242,0,0,0.2035,0.0146,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,60,164.925,2.455,56.469,29.194,0,0,0.0863,0.0146,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,75,145.37,2.56,57.94,29.316,0,0,0.1656,0.117,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,85,109.343,2.839,65.93,26.936,0,0,0.2,0.0293,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,90,117.125,2.641,65.032,27.253,0,0,0.1379,0.0293,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,97,131.59,3.006,64.748,27.007,0.3294,0.0055,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,100,124.611,2.989,63.826,27.316,0,0,0.1035,0.0097,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,110,103.793,3.092,66.884,26.534,0,0,0.1173,0.1463,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,120,65.556,3.381,70.808,24.043,0,0,0.4345,0.0781,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,135,5.168,4.178,83.334,14.855,0,0,0.0414,0.1561,0,0,33400,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,150,1.504,4.717,97.101,0.751,0.4276,0.0426,1.2035,0.1511,0,0,0.193,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,165,0,4.477,104.098,0,2.8439,0.1827,0.6379,0.1902,0,0,2.286,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,185,0,5.551,108.534,0,5.3602,0.0507,0,0,4.1402,0.0067,4.709,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,93,2014-03-12,200,0,5.061,111.195,0,5.5242,0.1744,0.0931,0.3072,7.9887,0.0701,6.721,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,10,205.589,2.069,41.306,23.105,0.976,0.0272,0.0113,0.0255,0,0,158000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,20,203.882,2.436,50.228,28.783,0.1258,0.0551,0.5858,0.1357,0,0,25866.667,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,40,198.021,2.336,52.656,27.301,0.1504,0.0322,0.3747,0.0894,0,0,32450,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,60,193.072,1.563,36.148,19.252,0.1314,0.0374,0.1355,0.0128,0,0,28566.667,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,75,191.261,1.538,16.81,9.395,0.1633,0.0506,0.1309,0.0511,0,0,40900,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,85,162.445,2.508,55.776,28.079,0.0651,0.0264,0.1648,0.0447,0,0,47500,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,90,113.148,1.667,36.574,19.402,0.277,0.0066,0.1197,0.0415,0,0,39150,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,97,105.95,2.37,44.826,18.646,0,0,0.0486,0.0207,0,0,42200,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,100,98.459,3.057,65.373,28.827,1.7929,1.235,0.0102,0.0303,0,0,49450,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,110,65.536,3.445,69.006,26.796,0.0739,0.0022,0.0124,0.0335,0,0,36350,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,120,51.949,3.654,71.614,23.873,0.2148,0.0383,0,0,0,0,48000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,135,14.6,2.977,57.007,12.736,0.0051,0.0035,0.0418,0.0112,0,0,43466.667,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,150,1.439,4.46,91.034,12.503,0.0936,0.0428,0.0215,0.0176,0,0,59050,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,165,0,3.725,52.088,3.095,4.0553,0.0076,0.1208,0.0495,3.2952,0.1182,115000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,185,0,3.506,63.62,0.359,5.9753,0.001,0,0,5.807,0.0452,83250,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,94,2014-04-09,200,0,3.643,69.179,2.296,8.3315,0.1151,0,0,12.1708,0.0568,81900,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,95,2014-05-14,10,263.838,0.772,19.802,5.498,0.2419,0.046,0.0113,0.0255,0,0,401000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,95,2014-05-14,20,231.067,1.908,36.834,16.609,0.0414,0.0128,0.5858,0.1357,0,0,181000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,95,2014-05-14,40,217.717,2.164,40.988,20.132,0.4516,0.0068,0.3747,0.0894,0,0,59950,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,95,2014-05-14,60,196.732,2.508,52.042,27.158,0.0723,0.0279,0.1355,0.0128,0,0,62850,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
